C:\Program Files\nodejs\node.exe .\dist\src\server.js -debug
> Express ready on http://localhost:3003 : debug=true, pdok=false, runpdok=false
CHILD got start-message
Upload in bestand gezet: ./appdata/publish/temp/gwsw_datamodel_upload.ttl
PARENT got started-message
Knevelvoorziening - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Landhoofd";"Klasse is IMBOR-Kern"
Ledigingsvoorziening - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Leidingomhulling - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Ontluchter - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Ontspanningsventiel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Overstortbemaling - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Overstortdrempel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Plaat";"Klasse is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"Pyloon";"Klasse is IMBOR-Kern"
Slibafscheider - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Standmeter - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Stroomprofiel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Stuwconstructie - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Tunnelbuis";"Klasse is IMBOR-Kern"
"Tunnelwand";"Klasse is IMBOR-Kern"
"Vuilvangrooster";"Klasse is IMBOR-Kern"
"type vervuiling";"Attribuut is IMBOR-Kern"
"Waterkast";"Klasse is IMBOR-Kern"
"Hulppost";"Klasse is IMBOR-Kern"
"Bellenscherm";"Klasse is IMBOR-Kern"
"Pingoruïne";"Klasse is IMBOR-Kern"
"Inlaag";"Klasse is IMBOR-Kern"
"Karreveld";"Klasse is IMBOR-Kern"
Regenwaterbuffer - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Afdekplaat - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Deksel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Inlaat - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Mechanische afsluiter - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Ontstoppingsstuk - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Opening in wand - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Schildmuur - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Stuwmuur - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Verbindingsstuk - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Wervelventiel - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Bodem";"Klasse is IMBOR-Kern"
"voedselrijkdom";"Attribuut is IMBOR-Kern"
"zuurgraad";"Attribuut is IMBOR-Kern"
"Dijkkruin";"Klasse is IMBOR-Kern"
"Schoolterrein";"Klasse is IMBOR-Kern"
"Soortnaam groenobject";"Klasse is IMBOR-Kern"
"soortnaam";"Attribuut is IMBOR-Kern"
"hoeveelheid";"Attribuut is IMBOR-Kern"
"eenheid";"Attribuut is IMBOR-Kern"
"invasieve soort";"Attribuut is IMBOR-Kern"
"Opening kunstwerk";"Klasse is IMBOR-Kern"
"nummer opening";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"diepte";"Attribuut is IMBOR-Kern"
"toelichting opening";"Attribuut is IMBOR-Kern"
"Sluis doorvaart";"Klasse is IMBOR-Kern"
"doorvaartbreedte";"Attribuut is IMBOR-Kern"
"doorvaartnummer";"Attribuut is IMBOR-Kern"
"doorvaartdiepte";"Attribuut is IMBOR-Kern"
"schutlengte";"Attribuut is IMBOR-Kern"
"toelichting doorvaart";"Attribuut is IMBOR-Kern"
"Geo-object";"Klasse is IMBOR-Kern"
"in onderzoek";"Attribuut is IMBOR-Kern"
"geometrie";"Attribuut is IMBOR-Kern"
"status";"Attribuut is IMBOR-Kern"
"locatieaanduiding";"Attribuut is IMBOR-Kern"
"Reëel object";"Klasse is IMBOR-Kern"
"Virtuele ruimte";"Klasse is IMBOR-Kern"
"omtrek";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"IMKL-informatie";"Klasse is IMBOR-Kern"
"verhoogd risico";"Attribuut is IMBOR-Kern"
"WIBON-thema";"Attribuut is IMBOR-Kern"
"nauwkeurigheid xy";"Attribuut is IMBOR-Kern"
"eis voorzorgsmaatregel";"Attribuut is IMBOR-Kern"
"afwijkende dieptelegging";"Attribuut is IMBOR-Kern"
"Bereikbaarheid-informatie";"Klasse is IMBOR-Kern"
"bereikbaarheid";"Attribuut is IMBOR-Kern"
"bereikbaarheid gedetailleerd";"Attribuut is IMBOR-Kern"
"Overbrugging";"Klasse is IMBOR-Kern"
"draagvermogen";"Attribuut is IMBOR-Kern"
"maximaal toelaatbaar voertuiggewicht";"Attribuut is IMBOR-Kern"
"maximale asbelasting";"Attribuut is IMBOR-Kern"
"maximale overspanning";"Attribuut is IMBOR-Kern"
"referentie zwaarste voertuig";"Attribuut is IMBOR-Kern"
"aantal overspanningen";"Attribuut is IMBOR-Kern"
"Monument-informatie";"Klasse is IMBOR-Kern"
"type monument";"Attribuut is IMBOR-Kern"
"monumentnummer";"Attribuut is IMBOR-Kern"
"type monument gedetailleerd";"Attribuut is IMBOR-Kern"
"datum inschrijving monumentenregister";"Attribuut is IMBOR-Kern"
"Constructie";"Klasse is IMBOR-Kern"
"aanleghoogte";"Attribuut is IMBOR-Kern"
"kleur";"Attribuut is IMBOR-Kern"
"type conservering";"Attribuut is IMBOR-Kern"
"Valruimte-informatie";"Klasse is IMBOR-Kern"
"vrije valhoogte";"Attribuut is IMBOR-Kern"
"hoogte valruimte";"Attribuut is IMBOR-Kern"
"breedte valruimte";"Attribuut is IMBOR-Kern"
"lengte valruimte";"Attribuut is IMBOR-Kern"
"afstand valruimte";"Attribuut is IMBOR-Kern"
"omvang valruimte";"Attribuut is IMBOR-Kern"
"Flora en fauna-informatie";"Klasse is IMBOR-Kern"
"flora en fauna uitzondering";"Attribuut is IMBOR-Kern"
"beschermde flora en fauna";"Attribuut is IMBOR-Kern"
"beschermde flora en fauna gedetailleerd";"Attribuut is IMBOR-Kern"
"flora en faunawet afwijking";"Attribuut is IMBOR-Kern"
"Installatie-informatie";"Klasse is IMBOR-Kern"
"installatiedatum";"Attribuut is IMBOR-Kern"
"installatiekosten";"Attribuut is IMBOR-Kern"
"Onderhoud-informatie";"Klasse is IMBOR-Kern"
"jaar renovatie";"Attribuut is IMBOR-Kern"
"gepland vervangingsjaar";"Attribuut is IMBOR-Kern"
"technische levensduur";"Attribuut is IMBOR-Kern"
"Aanschaf-informatie";"Klasse is IMBOR-Kern"
"aanschafdatum";"Attribuut is IMBOR-Kern"
"aanschafprijs";"Attribuut is IMBOR-Kern"
"catalogusprijs";"Attribuut is IMBOR-Kern"
"vervangingswaarde";"Attribuut is IMBOR-Kern"
"Afsluiter";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Memo";"Klasse is IMBOR-Kern"
"memoveld";"Attribuut is IMBOR-Kern"
"Document";"Klasse is IMBOR-Kern"
"type document";"Attribuut is IMBOR-Kern"
"documentdatum";"Attribuut is IMBOR-Kern"
"documentlocatie";"Attribuut is IMBOR-Kern"
"documentnaam";"Attribuut is IMBOR-Kern"
"documentnummer";"Attribuut is IMBOR-Kern"
"Inwinning-informatie";"Klasse is IMBOR-Kern"
"wijze van inwinnen";"Attribuut is IMBOR-Kern"
"inwinningsdatum";"Attribuut is IMBOR-Kern"
"attribuut";"Attribuut is IMBOR-Kern"
"domeinwaarde";"Attribuut is IMBOR-Kern"
"Bordopschrift";"Klasse is IMBOR-Kern"
"opschrift";"Attribuut is IMBOR-Kern"
"symbool";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"x-coördinaat";"Attribuut is IMBOR-Kern"
"y-coördinaat";"Attribuut is IMBOR-Kern"
"stijl opschrift";"Attribuut is IMBOR-Kern"
"InformatieObject";"Klasse is IMBOR-Kern"
"Ministerie";"Klasse is IMBOR-Kern"
"Spoorberm";"Klasse is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"Ecologisch perceel";"Klasse is IMBOR-Kern"
"Laadpunt";"Klasse is IMBOR-Kern"
"type laadpunt";"Attribuut is IMBOR-Kern"
"laadvermogen";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"type laadinfrastructuur";"Attribuut is IMBOR-Kern"
"evse-id";"Attribuut is IMBOR-Kern"
"5G-antenne";"Klasse is IMBOR-Kern"
"Voorschakelapparaat";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"stroombereik primair";"Attribuut is IMBOR-Kern"
"stroombereik secundair";"Attribuut is IMBOR-Kern"
"spanningsbereik primair";"Attribuut is IMBOR-Kern"
"spanningsbereik secundair";"Attribuut is IMBOR-Kern"
"dimaansturing";"Attribuut is IMBOR-Kern"
"vermogen";"Attribuut is IMBOR-Kern"
"Trekput";"Klasse is IMBOR-Kern"
"Software";"Klasse is IMBOR-Kern"
"softwarelocatie";"Attribuut is IMBOR-Kern"
"softwarenaam";"Attribuut is IMBOR-Kern"
"softwareversie";"Attribuut is IMBOR-Kern"
"toelichting";"Attribuut is IMBOR-Kern"
"GM_Point";"Klasse is IMBOR-Kern"
"GM_Surface";"Klasse is IMBOR-Kern"
"GM_Curve";"Klasse is IMBOR-Kern"
"GM_MultiPoint";"Klasse is IMBOR-Kern"
"Geografische ruimte";"Klasse is IMBOR-Kern"
"Openluchtzwembad";"Klasse is IMBOR-Kern"
"Dok";"Klasse is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
"anti-graffiti voorziening";"Attribuut is IMBOR-Kern"
"huisnummer";"Attribuut is IMBOR-Kern"
"Constructieonderdeel";"Klasse is IMBOR-Kern"
"serienummer";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"diepte";"Attribuut is IMBOR-Kern"
"maaiveldhoogte";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Kast";"Klasse is IMBOR-Kern"
"aansluitingsrol";"Attribuut is IMBOR-Kern"
"type afwerking";"Attribuut is IMBOR-Kern"
"aardveld";"Attribuut is IMBOR-Kern"
"type schakelsysteem";"Attribuut is IMBOR-Kern"
"type magneetschakelaar";"Attribuut is IMBOR-Kern"
"type schakeling";"Attribuut is IMBOR-Kern"
"type zekering";"Attribuut is IMBOR-Kern"
"sleutelnummer";"Attribuut is IMBOR-Kern"
"meternummer";"Attribuut is IMBOR-Kern"
"aantal sloten";"Attribuut is IMBOR-Kern"
"component";"Attribuut is IMBOR-Kern"
"richtingen";"Attribuut is IMBOR-Kern"
"aantal fases";"Attribuut is IMBOR-Kern"
"laptopaansluiting";"Attribuut is IMBOR-Kern"
"positie deur";"Attribuut is IMBOR-Kern"
"mag beplakt worden";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"deurindeling";"Attribuut is IMBOR-Kern"
"boven- of ondergronds";"Attribuut is IMBOR-Kern"
"vermogen";"Attribuut is IMBOR-Kern"
"type slot";"Attribuut is IMBOR-Kern"
"type hoofdschakelaar";"Attribuut is IMBOR-Kern"
"oppervlaktebehandeling";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
"serienummer";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Asfaltverharding";"Klasse is IMBOR-Kern"
"aantal tussenlagen";"Attribuut is IMBOR-Kern"
"aantal onderlagen";"Attribuut is IMBOR-Kern"
"aantal deklagen";"Attribuut is IMBOR-Kern"
"dikte constructie";"Attribuut is IMBOR-Kern"
"plaatsoriëntatie";"Attribuut is IMBOR-Kern"
"soort voeg";"Attribuut is IMBOR-Kern"
"vegen";"Attribuut is IMBOR-Kern"
"voeg";"Attribuut is IMBOR-Kern"
"voegvulling";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"pr-percentage";"Attribuut is IMBOR-Kern"
"Betonverharding";"Klasse is IMBOR-Kern"
"lengte van voegen";"Attribuut is IMBOR-Kern"
"dikte constructie";"Attribuut is IMBOR-Kern"
"plaatsoriëntatie";"Attribuut is IMBOR-Kern"
"soort voeg";"Attribuut is IMBOR-Kern"
"vegen";"Attribuut is IMBOR-Kern"
"voeg";"Attribuut is IMBOR-Kern"
"voegvulling";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Kunststofverharding";"Klasse is IMBOR-Kern"
"lengteklasse kunstgras";"Attribuut is IMBOR-Kern"
"vulmateriaal kunstgras";"Attribuut is IMBOR-Kern"
"dikte constructie";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Halfverharding";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Elementenverharding";"Klasse is IMBOR-Kern"
"legverband";"Attribuut is IMBOR-Kern"
"toelichting gemengde bestrating";"Attribuut is IMBOR-Kern"
"formaat";"Attribuut is IMBOR-Kern"
"waterdoorlatendheid";"Attribuut is IMBOR-Kern"
"dikte constructie";"Attribuut is IMBOR-Kern"
"plaatsoriëntatie";"Attribuut is IMBOR-Kern"
"vegen";"Attribuut is IMBOR-Kern"
"afvoeren";"Attribuut is IMBOR-Kern"
"afvoeren instructie";"Attribuut is IMBOR-Kern"
"ecologisch beheer";"Attribuut is IMBOR-Kern"
"onderhoudsfrequentie";"Attribuut is IMBOR-Kern"
"type bewerking";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"voegvulling";"Attribuut is IMBOR-Kern"
"lengte verhardingselement";"Attribuut is IMBOR-Kern"
"breedte verhardingselement";"Attribuut is IMBOR-Kern"
"hoogte verhardingselement";"Attribuut is IMBOR-Kern"
"Onverhard";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Getijdengebied";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Bos";"Klasse is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"percentage loofbos";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"controlefrequentie veiligheid";"Attribuut is IMBOR-Kern"
"aanwezigheid bollen";"Attribuut is IMBOR-Kern"
"Fruit- of kweekbomen";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"gebruiksfunctie";"Attribuut is IMBOR-Kern"
"Reliëfzone";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"alternatieve naam";"Attribuut is IMBOR-Kern"
"Tracé";"Klasse is IMBOR-Kern"
"Plantensoortlocatie";"Klasse is IMBOR-Kern"
"worteldoek";"Attribuut is IMBOR-Kern"
"Kerngebied";"Klasse is IMBOR-Kern"
"biotoopsubtype";"Attribuut is IMBOR-Kern"
"biotooptype";"Attribuut is IMBOR-Kern"
"Verbindingszone";"Klasse is IMBOR-Kern"
"biotoopsubtype";"Attribuut is IMBOR-Kern"
"biotooptype";"Attribuut is IMBOR-Kern"
"Duikerstelsel";"Klasse is IMBOR-Kern"
Drainagestelsel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Infiltratiestelsel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Transportstelsel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Rioolstelsel - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Grondwatermeetnet";"Klasse is IMBOR-Kern"
"Afvalwatersysteem";"Klasse is IMBOR-Kern"
Gescheiden systeem - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
"Grondwatersysteem";"Klasse is IMBOR-Kern"
"Meetinrichting";"Klasse is IMBOR-Kern"
"Rayon";"Klasse is IMBOR-Kern"
"Communicatie-informatie";"Klasse is IMBOR-Kern"
"conversie naar protocol";"Attribuut is IMBOR-Kern"
"conversie van protocol";"Attribuut is IMBOR-Kern"
"hardwareversie";"Attribuut is IMBOR-Kern"
"firmwareversie";"Attribuut is IMBOR-Kern"
"protocolversie";"Attribuut is IMBOR-Kern"
"type besturing";"Attribuut is IMBOR-Kern"
"communicatieprotocol";"Attribuut is IMBOR-Kern"
"ean-code";"Attribuut is IMBOR-Kern"
"telecomadres";"Attribuut is IMBOR-Kern"
"inbelgegevens";"Attribuut is IMBOR-Kern"
"Productieput";"Klasse is IMBOR-Kern"
"Warmte- en koudeopslag";"Klasse is IMBOR-Kern"
"Warmtebron";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"type geothermie";"Attribuut is IMBOR-Kern"
"Dijklichaam";"Klasse is IMBOR-Kern"
"Hotspot";"Klasse is IMBOR-Kern"
"Evenementenkast";"Klasse is IMBOR-Kern"
"Rozenboog";"Klasse is IMBOR-Kern"
Stankafsluiter - Klasse met attributen zijn exclusief SW: Volgens KlassenAttributen (de klasse + attributen zijn allen SW)
Steenwolblok - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Slot";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"sleutelnummer";"Attribuut is IMBOR-Kern"
Diffusiescherm - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Drijflaagschot - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Weesleiding - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Flexibel zettingstuk - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
Luik - Term is exclusief SW: Staat niet in KlassenAttributen maar heeft wel exclusief Zoekingang Stedelijk Water
"Pakketautomaat";"Klasse is IMBOR-Kern"
"Sifon";"Klasse is IMBOR-Kern"
"kilometrering begin";"Attribuut is IMBOR-Kern"
"kilometrering eind";"Attribuut is IMBOR-Kern"
"anti-graffiti voorziening";"Attribuut is IMBOR-Kern"
"gewicht";"Attribuut is IMBOR-Kern"
"onderhoudsregime";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"Uitstroomband";"Klasse is IMBOR-Kern"
"Vochtmeter";"Klasse is IMBOR-Kern"
"FysiekObject";"Klasse is IMBOR-Kern"
"aanlegjaar";"Attribuut is IMBOR-Kern"
"ReëelObject";"Klasse is IMBOR-Kern"
"conversie-id";"Attribuut is IMBOR-Kern"
"objectnummer";"Attribuut is IMBOR-Kern"
"objectnaam";"Attribuut is IMBOR-Kern"
"beheerafspraak";"Attribuut is IMBOR-Kern"
"DiscreetObject";"Klasse is IMBOR-Kern"
Term FunctioneleEntiteit heeft geen supertype, is IMBOR-Topconcept
"FunctioneleEntiteit";"Klasse is IMBOR-Kern"
"RuimtelijkGebied";"Klasse is IMBOR-Kern"
"conversie-id";"Attribuut is IMBOR-Kern"
"objectnummer";"Attribuut is IMBOR-Kern"
"objectnaam";"Attribuut is IMBOR-Kern"
"Juridische ruimte";"Klasse is IMBOR-Kern"
"Transportruimte";"Klasse is IMBOR-Kern"
"Waterverplaatsingsruimte";"Klasse is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"Wegverkeerruimte";"Klasse is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"Spoorverkeerruimte";"Klasse is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"Scheepvaartruimte";"Klasse is IMBOR-Kern"
"Kering";"Klasse is IMBOR-Kern"
"Ondertunneling";"Klasse is IMBOR-Kern"
"kilometrering begin";"Attribuut is IMBOR-Kern"
"kilometrering eind";"Attribuut is IMBOR-Kern"
"Waterstaatkundig kunstwerk";"Klasse is IMBOR-Kern"
"Kunstwerkdeel";"Klasse is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
Term TechnischeEntiteit heeft geen supertype, is IMBOR-Topconcept
"TechnischeEntiteit";"Klasse is IMBOR-Kern"
"Sensor";"Klasse is IMBOR-Kern"
"type bevestiging";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"verplaatsbaar";"Attribuut is IMBOR-Kern"
"serienummer";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"voltage";"Attribuut is IMBOR-Kern"
"afstand tussen drager en maaiveld";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"meeteenheid";"Attribuut is IMBOR-Kern"
"meetfrequentie";"Attribuut is IMBOR-Kern"
"Begroeiing";"Klasse is IMBOR-Kern"
"onderhoudsfrequentie";"Attribuut is IMBOR-Kern"
"Functionele zonering";"Klasse is IMBOR-Kern"
"Verkeerskundige zone";"Klasse is IMBOR-Kern"
"Wegzone";"Klasse is IMBOR-Kern"
"Spoorzone";"Klasse is IMBOR-Kern"
"Recreatiezone";"Klasse is IMBOR-Kern"
"Tunneldeel";"Klasse is IMBOR-Kern"
"Gebouwcomponent";"Klasse is IMBOR-Kern"
"maaiveldhoogte";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"anti-graffiti voorziening";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"bouwjaar";"Attribuut is IMBOR-Kern"
"Installatie";"Klasse is IMBOR-Kern"
"type bevestiging";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"verplaatsbaar";"Attribuut is IMBOR-Kern"
"serienummer";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"voltage";"Attribuut is IMBOR-Kern"
"afstand tussen drager en maaiveld";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"Mast";"Klasse is IMBOR-Kern"
"maaiveldhoogte";"Attribuut is IMBOR-Kern"
"oppervlakte";"Attribuut is IMBOR-Kern"
"anti-graffiti voorziening";"Attribuut is IMBOR-Kern"
"indicatie open";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Paalconstructie";"Klasse is IMBOR-Kern"
"datum stabiliteitsmeting";"Attribuut is IMBOR-Kern"
"diameter";"Attribuut is IMBOR-Kern"
"modelnaam";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"component";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"verplaatsbaar";"Attribuut is IMBOR-Kern"
"voetconstructie";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"verfoppervlakte";"Attribuut is IMBOR-Kern"
"barcode";"Attribuut is IMBOR-Kern"
"Oplever-informatie";"Klasse is IMBOR-Kern"
"opleverdatum";"Attribuut is IMBOR-Kern"
"plaatsingsdatum";"Attribuut is IMBOR-Kern"
"begin garantieperiode";"Attribuut is IMBOR-Kern"
"einde garantieperiode";"Attribuut is IMBOR-Kern"
"Radarmast";"Klasse is IMBOR-Kern"
"Straalzender";"Klasse is IMBOR-Kern"
"TV-toren";"Klasse is IMBOR-Kern"
"Zendmast";"Klasse is IMBOR-Kern"
"Complex";"Klasse is IMBOR-Kern"
"Ecologische zone";"Klasse is IMBOR-Kern"
"Coupurecomplex";"Klasse is IMBOR-Kern"
"Gemaalcomplex";"Klasse is IMBOR-Kern"
"Sluiscomplex";"Klasse is IMBOR-Kern"
"Stuwcomplex";"Klasse is IMBOR-Kern"
"Gebruikszone water";"Klasse is IMBOR-Kern"
"Grondkering";"Klasse is IMBOR-Kern"
"Waterkering";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"Waterbeheerzone";"Klasse is IMBOR-Kern"
"Hulplijn";"Klasse is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"Combikast";"Klasse is IMBOR-Kern"
"Holle leiding";"Klasse is IMBOR-Kern"
"wandruwheid binnenonder";"Attribuut is IMBOR-Kern"
"wandruwheid binnenboven";"Attribuut is IMBOR-Kern"
"wandruwheid";"Attribuut is IMBOR-Kern"
"wanddikte";"Attribuut is IMBOR-Kern"
"vorm";"Attribuut is IMBOR-Kern"
"voegmateriaal";"Attribuut is IMBOR-Kern"
"verbindingstype";"Attribuut is IMBOR-Kern"
"toegankelijk";"Attribuut is IMBOR-Kern"
"jaar reparatie";"Attribuut is IMBOR-Kern"
"zettingsgevoeligheid";"Attribuut is IMBOR-Kern"
"bob begin";"Attribuut is IMBOR-Kern"
"bob eind";"Attribuut is IMBOR-Kern"
"bob ontwerp begin";"Attribuut is IMBOR-Kern"
"bob ontwerp eind";"Attribuut is IMBOR-Kern"
"luchthoogte";"Attribuut is IMBOR-Kern"
"Constructielaag";"Klasse is IMBOR-Kern"
"aanwezigheid teer";"Attribuut is IMBOR-Kern"
"aanwezigheid asbest";"Attribuut is IMBOR-Kern"
"constructielaagsoort";"Attribuut is IMBOR-Kern"
"dikte constructielaag";"Attribuut is IMBOR-Kern"
"laagnummer";"Attribuut is IMBOR-Kern"
"breedte";"Attribuut is IMBOR-Kern"
"hoogte";"Attribuut is IMBOR-Kern"
"lengte";"Attribuut is IMBOR-Kern"
"waterbufferend";"Attribuut is IMBOR-Kern"
"productiejaar";"Attribuut is IMBOR-Kern"
"Ruimte";"Klasse is IMBOR-Kern"
"verschijningsvorm";"Attribuut is IMBOR-Kern"
"laagnummer";"Attribuut is IMBOR-Kern"
